Country,State,District,City,Area,Pincode,Property_Type,Avg_Price_Per_SqFt_INR,Urban_Rural
India,Jharkhand,Garhwa,Garhwa,Sunset Avenue,155997,Plot,6528,Urban
India,Jharkhand,Garhwa,Garhwa,Valley View,127415,Apartment,3342,Urban
India,Jharkhand,Garhwa,Garhwa,Highland,200620,Villa,2772,Urban
India,Jharkhand,Garhwa,Garhwa,Meadows,175944,Apartment,1287,Rural
India,Jharkhand,Garhwa,Garhwa,Paradise Colony,127936,Duplex,3911,Urban
India,Jharkhand,Garhwa,Garhwa,Silver Oak,164923,Apartment,1123,Rural
India,Jharkhand,Garhwa,Garhwa,Golden Avenue,148572,Apartment,2509,Urban
India,Jharkhand,Garhwa,Garhwa,Ashok Nagar,164093,Duplex,5446,Urban
India,Jharkhand,Garhwa,Garhwa,Anand Vihar,125016,Villa,2672,Urban
India,Jharkhand,Garhwa,Garhwa,Amar Colony,208051,Plot,1481,Rural
India,Jharkhand,Giridih,Giridih,Arjun Nagar,151406,Duplex,7967,Urban
India,Jharkhand,Giridih,Giridih,Balaji Layout,198839,Plot,2376,Rural
India,Jharkhand,Giridih,Giridih,Bharat Nagar,153612,Independent House,5433,Urban
India,Jharkhand,Giridih,Giridih,Chanakya Puri,184859,Apartment,5290,Urban
India,Jharkhand,Giridih,Giridih,Dayal Colony,209428,Independent House,2556,Urban
India,Jharkhand,Giridih,Giridih,Gautam Nagar,145983,Duplex,6030,Urban
India,Jharkhand,Giridih,Giridih,Hari Nagar,200693,Plot,1125,Rural
India,Jharkhand,Giridih,Giridih,Jain Colony,169643,Independent House,1354,Rural
India,Jharkhand,Giridih,Giridih,Kiran Vihar,131645,Apartment,6797,Urban
India,Jharkhand,Giridih,Giridih,Laxman Nagar,189596,Apartment,7321,Urban
India,Jharkhand,Giridih,Giridih,Moti Nagar,143108,Duplex,3979,Urban
India,Jharkhand,Giridih,Giridih,Nirman Vihar,178663,Plot,1757,Rural
India,Jharkhand,Giridih,Giridih,Om Nagar,120251,Plot,1480,Rural
India,Jharkhand,Giridih,Giridih,Paschim Vihar,207968,Villa,4700,Urban
India,Jharkhand,Giridih,Giridih,Purva Colony,152302,Apartment,920,Rural
India,Jharkhand,Giridih,Giridih,Raghav Layout,167420,Duplex,6011,Urban
India,Jharkhand,Giridih,Giridih,Satya Nagar,136394,Duplex,1594,Rural
India,Jharkhand,Giridih,Giridih,Uday Park,185979,Duplex,1197,Rural
India,Jharkhand,Giridih,Giridih,Vijay Nagar,206327,Villa,1996,Rural
India,Jharkhand,Giridih,Giridih,Yogi Colony,165626,Duplex,2033,Urban
India,Jharkhand,Giridih,Giridih,Prakash Nagar,177044,Independent House,5429,Urban
India,Jharkhand,Giridih,Giridih,Shanti Nagar,177100,Duplex,2491,Rural
India,Jharkhand,Giridih,Giridih,Keshav Nagar,155458,Duplex,2367,Rural
India,Jharkhand,Godda,Godda,Mahavir Nagar,154273,Independent House,7153,Urban
India,Jharkhand,Godda,Godda,Radha Krishna Colony,126488,Independent House,5931,Urban
India,Jharkhand,Godda,Godda,Shankar Nagar,144970,Duplex,1160,Rural
India,Jharkhand,Godda,Godda,Srinivasa Layout,130388,Independent House,1085,Rural
India,Jharkhand,Godda,Godda,Vasant Vihar,175991,Villa,1302,Rural
India,Jharkhand,Godda,Godda,Chandra Layout,134988,Independent House,7316,Urban
India,Jharkhand,Godda,Godda,Surya Nagar,200232,Apartment,2118,Rural
India,Jharkhand,Godda,Godda,Prabhat Colony,199018,Plot,1213,Rural
India,Jharkhand,Godda,Godda,Usha Nagar,166874,Duplex,4411,Urban
India,Jharkhand,Godda,Godda,Ravi Shankar Nagar,204178,Independent House,1023,Rural
India,Jharkhand,Godda,Godda,Sai Nagar,184590,Duplex,6137,Urban
India,Jharkhand,Godda,Godda,Teen Colony,125968,Villa,2490,Urban
India,Jharkhand,Godda,Godda,Pushpak Nagar,205945,Villa,2498,Urban
India,Jharkhand,Godda,Godda,Commercial Street,132515,Villa,6323,Urban
India,Jharkhand,Godda,Godda,Institute Road,138206,Apartment,2181,Rural
India,Jharkhand,Godda,Godda,Chhe Road,140573,Villa,4483,Urban
India,Jharkhand,Godda,Godda,Gymkhana,166918,Duplex,6781,Urban
India,Jharkhand,Godda,Godda,Albert Road,173882,Plot,4879,Urban
India,Jharkhand,Godda,Godda,Anna Nagar,203033,Independent House,3474,Urban
India,Jharkhand,Godda,Godda,Temple Road,199758,Plot,7125,Urban
India,Jharkhand,Godda,Godda,Officers Colony,186752,Independent House,1671,Rural
India,Jharkhand,Godda,Godda,Vasant Vihar,135679,Plot,2328,Rural
India,Jharkhand,Godda,Godda,Jawaharlal Layout,160306,Duplex,4831,Urban
India,Jharkhand,Godda,Godda,Crossroads,146421,Villa,2092,Rural
India,Jharkhand,Godda,Godda,Okhla,160713,Duplex,7174,Urban
India,Jharkhand,Godda,Godda,MG Road,133562,Villa,3885,Urban
India,Jharkhand,Godda,Godda,Palm Grove,185365,Independent House,1938,Rural
India,Jharkhand,Godda,Godda,Ek Nagar,193548,Plot,931,Rural
India,Jharkhand,Godda,Godda,Kiran Vihar,193999,Villa,2075,Urban
India,Jharkhand,Godda,Godda,Kalkaji,162154,Plot,4077,Urban
India,Jharkhand,Gumla,Gumla,Rajiv Nagar,194675,Plot,1191,Rural
India,Jharkhand,Gumla,Gumla,Nehru Place,200465,Apartment,4469,Urban
India,Jharkhand,Gumla,Gumla,Garden Colony,151361,Apartment,4029,Urban
India,Jharkhand,Gumla,Gumla,Ravi Nagar,194996,Villa,6663,Urban
India,Jharkhand,Gumla,Gumla,City Centre,123952,Duplex,2523,Urban
India,Jharkhand,Gumla,Gumla,Nirman Vihar,186514,Villa,2009,Rural
India,Jharkhand,Gumla,Gumla,Panchavati,168676,Plot,2462,Rural
India,Jharkhand,Gumla,Gumla,Chowk,191429,Independent House,1046,Rural
India,Jharkhand,Gumla,Gumla,Lakshmi Nagar,208517,Villa,4764,Urban
India,Jharkhand,Gumla,Gumla,Police Colony,141626,Apartment,4941,Urban
India,Jharkhand,Gumla,Gumla,Dargah Road,203108,Plot,2013,Rural
India,Jharkhand,Gumla,Gumla,Kalkaji Extension,162090,Independent House,1336,Rural
India,Jharkhand,Gumla,Gumla,Landmark Colony,205323,Duplex,2137,Rural
India,Jharkhand,Gumla,Gumla,Tulip Avenue,202484,Apartment,1683,Rural
India,Jharkhand,Gumla,Gumla,Mohalla,201304,Duplex,3295,Urban
India,Jharkhand,Gumla,Gumla,East Extension,167680,Plot,5477,Urban
India,Jharkhand,Gumla,Gumla,Haveli Area,173299,Plot,1388,Rural
India,Jharkhand,Gumla,Gumla,Purva Colony,164750,Plot,922,Rural
India,Jharkhand,Gumla,Gumla,Theater Street,137994,Duplex,1462,Rural
India,Jharkhand,Gumla,Gumla,Hill View,120439,Plot,2051,Rural
India,Jharkhand,Gumla,Gumla,Valley Road,163859,Duplex,2131,Rural
India,Jharkhand,Hazaribagh,Hazaribagh,Mali Colony,149503,Plot,6281,Urban
India,Jharkhand,Hazaribagh,Hazaribagh,Business District,151766,Independent House,3806,Urban
India,Jharkhand,Hazaribagh,Hazaribagh,Elite Colony,179768,Duplex,3496,Urban
India,Jharkhand,Hazaribagh,Hazaribagh,Krishi Colony,156846,Apartment,6974,Urban
India,Jharkhand,Hazaribagh,Hazaribagh,DDA Colony,191667,Villa,3913,Urban
India,Jharkhand,Hazaribagh,Hazaribagh,Math Area,128672,Apartment,3018,Urban
India,Jharkhand,Hazaribagh,Hazaribagh,Krishna Colony,143618,Apartment,6007,Urban
India,Jharkhand,Hazaribagh,Hazaribagh,Kuan Road,198428,Duplex,1147,Rural
India,Jharkhand,Hazaribagh,Hazaribagh,Gandhi Nagar,167472,Duplex,2196,Urban
India,Jharkhand,Hazaribagh,Hazaribagh,Club Road,145557,Apartment,2838,Urban
India,Jharkhand,Hazaribagh,Hazaribagh,Pura,177244,Apartment,5916,Urban
India,Jharkhand,Hazaribagh,Hazaribagh,Inner Circle,199910,Plot,7974,Urban
India,Jharkhand,Hazaribagh,Hazaribagh,Laxmi Bai Nagar,165556,Apartment,6079,Urban
India,Jharkhand,Hazaribagh,Hazaribagh,Kunj,191713,Apartment,2070,Rural
India,Jharkhand,Hazaribagh,Hazaribagh,Van,138469,Duplex,973,Rural
India,Jharkhand,Hazaribagh,Hazaribagh,Bridge Area,127501,Duplex,1618,Rural
India,Jharkhand,Hazaribagh,Hazaribagh,Basti,208060,Plot,1049,Rural
India,Jharkhand,Hazaribagh,Hazaribagh,Gautam Nagar,173662,Apartment,1087,Rural
India,Jharkhand,Hazaribagh,Hazaribagh,Lotus Colony,197492,Plot,2227,Rural
India,Jharkhand,Hazaribagh,Hazaribagh,Saat Number,207375,Independent House,1265,Rural
India,Jharkhand,Hazaribagh,Hazaribagh,Aath Bazaar,158151,Apartment,2034,Rural
India,Jharkhand,Hazaribagh,Hazaribagh,Paradise Colony,173364,Plot,964,Rural
India,Jharkhand,Hazaribagh,Hazaribagh,Lajpat Nagar,151671,Independent House,873,Rural
India,Jharkhand,Hazaribagh,Hazaribagh,Court Road,121625,Independent House,1050,Rural
India,Jharkhand,Hazaribagh,Hazaribagh,Seaface,192076,Duplex,3203,Urban
India,Jharkhand,Jamtara,Jamtara,Vishnu Puram,140742,Independent House,2411,Rural
India,Jharkhand,Jamtara,Jamtara,Green Park,188900,Plot,1349,Rural
India,Jharkhand,Jamtara,Jamtara,Vaishali,202076,Plot,5589,Urban
India,Jharkhand,Jamtara,Jamtara,Radha Krishna Colony,184495,Independent House,2074,Rural
India,Jharkhand,Jamtara,Jamtara,Indira Nagar,152902,Plot,926,Rural
India,Jharkhand,Jamtara,Jamtara,Gramin Colony,174671,Independent House,1789,Rural
India,Jharkhand,Jamtara,Jamtara,Park Road,203538,Independent House,6805,Urban
India,Jharkhand,Jamtara,Jamtara,Ring Road,155663,Villa,3356,Urban
India,Jharkhand,Jamtara,Jamtara,Jain Colony,152077,Duplex,1148,Rural
India,Jharkhand,Jamtara,Jamtara,Campus Road,181633,Plot,5407,Urban
India,Jharkhand,Jamtara,Jamtara,Sarita Vihar,142867,Independent House,5497,Urban
India,Jharkhand,Jamtara,Jamtara,Panch Rasta Area,196106,Apartment,5387,Urban
India,Jharkhand,Jamtara,Jamtara,Bus Stand Area,168205,Villa,3053,Urban
India,Jharkhand,Jamtara,Jamtara,Yogi Colony,147323,Independent House,816,Rural
India,Jharkhand,Jamtara,Jamtara,Stadium Road,206463,Independent House,961,Rural
India,Jharkhand,Jamtara,Jamtara,Lohiya Nagar,179964,Independent House,5960,Urban
India,Jharkhand,Jamtara,Jamtara,Shanti Nagar,149783,Villa,1237,Rural
India,Jharkhand,Jamtara,Jamtara,Auto Stand,200631,Villa,7595,Urban
India,Jharkhand,Jamtara,Jamtara,Khan Market,205219,Apartment,4590,Urban
India,Jharkhand,Jamtara,Jamtara,Do Pura,159808,Apartment,3622,Urban
India,Jharkhand,Jamtara,Jamtara,Mahavir Nagar,126248,Duplex,2110,Rural
India,Jharkhand,Khunti,Khunti,Journalists Colony,133993,Villa,5750,Urban
India,Jharkhand,Khunti,Khunti,Defence Colony,202278,Apartment,6004,Urban
India,Jharkhand,Khunti,Khunti,Char Bagh,169815,Duplex,1870,Rural
India,Jharkhand,Khunti,Khunti,Bara Bazar,137192,Independent House,4921,Urban
India,Jharkhand,Khunti,Khunti,South Extension,139107,Apartment,3556,Urban
India,Jharkhand,Khunti,Khunti,Secretariat Road,170065,Apartment,2313,Urban
India,Jharkhand,Khunti,Khunti,Saat Rasta,192952,Apartment,1935,Rural
India,Jharkhand,Khunti,Khunti,Paltan Bazaar,182055,Independent House,3385,Urban
India,Jharkhand,Khunti,Khunti,Crystal Garden,172837,Independent House,5710,Urban
India,Jharkhand,Khunti,Khunti,Usha Nagar,152414,Plot,7034,Urban
India,Jharkhand,Khunti,Khunti,Highland Park,209737,Villa,1064,Rural
India,Jharkhand,Khunti,Khunti,Sai Nagar,152685,Plot,2348,Rural
India,Jharkhand,Khunti,Khunti,Monastery Road,193318,Villa,2082,Rural
India,Jharkhand,Khunti,Khunti,Purab Colony,159538,Apartment,1459,Rural
India,Jharkhand,Khunti,Khunti,Cinema Road,200178,Plot,2454,Rural
India,Jharkhand,Khunti,Khunti,Masjid Area,185448,Duplex,814,Rural
India,Jharkhand,Khunti,Khunti,Recreation Ground,158640,Plot,1670,Rural
India,Jharkhand,Khunti,Khunti,Central Zone,144055,Apartment,6589,Urban
India,Jharkhand,Khunti,Khunti,Shiksha Nagar,152570,Duplex,1727,Rural
India,Jharkhand,Khunti,Khunti,Civil Lines,150269,Independent House,3775,Urban
India,Jharkhand,Khunti,Khunti,Creek Area,178250,Apartment,7427,Urban
India,Jharkhand,Khunti,Khunti,Chandra Layout,179835,Villa,1461,Rural
India,Jharkhand,Khunti,Khunti,Kamala Nagar,206844,Apartment,3419,Urban
India,Jharkhand,Khunti,Khunti,Char Imli,123739,Villa,1330,Rural
India,Jharkhand,Koderma,Koderma,Prince Road,134945,Duplex,4379,Urban
India,Jharkhand,Koderma,Koderma,Ram Nagar,209799,Plot,6735,Urban
India,Jharkhand,Koderma,Koderma,Vrindavan Colony,192824,Apartment,3842,Urban
India,Jharkhand,Koderma,Koderma,Export Zone,206374,Plot,1872,Rural
India,Jharkhand,Koderma,Koderma,Lal Bahadur Nagar,154187,Villa,814,Rural
India,Jharkhand,Koderma,Koderma,Awas Vihar,167753,Duplex,7014,Urban
India,Jharkhand,Koderma,Koderma,University Road,161149,Duplex,2506,Urban
India,Jharkhand,Koderma,Koderma,Karmchari Nagar,134944,Duplex,2818,Urban
India,Jharkhand,Koderma,Koderma,Railway Colony,136684,Apartment,2018,Urban
India,Jharkhand,Koderma,Koderma,Talab Area,152262,Plot,5521,Urban
India,Jharkhand,Koderma,Koderma,West Extension,145857,Villa,3361,Urban
India,Jharkhand,Koderma,Koderma,Kirana Market,133407,Independent House,6547,Urban
India,Jharkhand,Koderma,Koderma,Fort Area,138895,Villa,6488,Urban
India,Jharkhand,Koderma,Koderma,Harbor Road,206186,Villa,2235,Urban
India,Jharkhand,Koderma,Koderma,Chowrasta,189783,Independent House,6018,Urban
India,Jharkhand,Koderma,Koderma,Safdarjung Enclave,206847,Villa,2948,Urban
India,Jharkhand,Koderma,Koderma,College Road,206037,Independent House,1686,Rural
India,Jharkhand,Koderma,Koderma,River Side,157545,Duplex,2137,Rural
India,Jharkhand,Koderma,Koderma,Hospital Road,162401,Plot,1930,Rural
India,Jharkhand,Koderma,Koderma,Shopping Complex,156755,Duplex,1743,Rural
India,Jharkhand,Koderma,Koderma,Play Ground Area,177984,Independent House,1383,Rural
India,Jharkhand,Koderma,Koderma,Qutub Area,188804,Independent House,5347,Urban
India,Jharkhand,Koderma,Koderma,North Colony,146077,Plot,6945,Urban
India,Jharkhand,Koderma,Koderma,Ganesh Puram,183968,Duplex,2255,Rural
India,Jharkhand,Koderma,Koderma,Ratna Vihar,123935,Independent House,4976,Urban
India,Jharkhand,Koderma,Koderma,Prakash Nagar,202296,Duplex,2497,Rural
India,Jharkhand,Koderma,Koderma,Jor Bagh,139418,Villa,1469,Rural
India,Jharkhand,Koderma,Koderma,Fancy Bazaar,209304,Villa,7468,Urban
India,Jharkhand,Koderma,Koderma,Flora Valley,157020,Independent House,5221,Urban
India,Jharkhand,Latehar,Latehar,Station Road,181581,Duplex,1729,Rural
India,Jharkhand,Latehar,Latehar,East Avenue,173461,Independent House,4406,Urban
India,Jharkhand,Latehar,Latehar,Civil Lines,133603,Apartment,1971,Rural
India,Jharkhand,Latehar,Latehar,East Park,122544,Plot,6335,Urban
India,Jharkhand,Latehar,Latehar,East Extension,145057,Plot,906,Rural
India,Jharkhand,Latehar,Latehar,West Avenue,186971,Independent House,2267,Rural
India,Jharkhand,Latehar,Latehar,Cantonment,131351,Independent House,1504,Rural
India,Jharkhand,Latehar,Latehar,West Park,174751,Duplex,1238,Rural
India,Jharkhand,Latehar,Latehar,West Extension,182763,Apartment,7376,Urban
India,Jharkhand,Latehar,Latehar,North Avenue,138617,Duplex,920,Rural
India,Jharkhand,Latehar,Latehar,Old City,159052,Plot,5585,Urban
India,Jharkhand,Latehar,Latehar,North Park,182598,Duplex,2694,Urban
India,Jharkhand,Latehar,Latehar,North Extension,182021,Apartment,7025,Urban
India,Jharkhand,Latehar,Latehar,South Avenue,163111,Plot,3679,Urban
India,Jharkhand,Latehar,Latehar,New Town,137647,Independent House,3792,Urban
India,Jharkhand,Latehar,Latehar,South Park,176835,Villa,2007,Rural
India,Jharkhand,Latehar,Latehar,South Extension,135977,Plot,1274,Rural
India,Jharkhand,Latehar,Latehar,Central Avenue,194581,Plot,2895,Urban
India,Jharkhand,Latehar,Latehar,City Centre,175300,Villa,2887,Urban
India,Jharkhand,Lohardaga,Lohardaga,Central Park,155206,Apartment,5343,Urban
India,Jharkhand,Lohardaga,Lohardaga,Central Extension,136552,Villa,2198,Rural
India,Jharkhand,Lohardaga,Lohardaga,Civil Lines,160277,Plot,6979,Urban
India,Jharkhand,Lohardaga,Lohardaga,Cantonment,168699,Villa,3352,Urban
India,Jharkhand,Lohardaga,Lohardaga,Old Town,127771,Villa,2078,Rural
India,Jharkhand,Lohardaga,Lohardaga,New Town,180319,Apartment,1145,Rural
India,Jharkhand,Lohardaga,Lohardaga,City Centre,177898,Duplex,5831,Urban
India,Jharkhand,Lohardaga,Lohardaga,Model Town,139268,Apartment,2187,Rural
India,Jharkhand,Lohardaga,Lohardaga,Railway Colony,145024,Plot,2443,Urban
India,Jharkhand,Lohardaga,Lohardaga,Collectorate Area,196619,Plot,7369,Urban
India,Jharkhand,Lohardaga,Lohardaga,Court Area,135325,Independent House,4610,Urban
India,Jharkhand,Lohardaga,Lohardaga,Secretariat,205074,Villa,1646,Rural
India,Jharkhand,Lohardaga,Lohardaga,Gandhi Nagar,185699,Independent House,5618,Urban
India,Jharkhand,Lohardaga,Lohardaga,Nehru Nagar,171767,Independent House,4986,Urban
India,Jharkhand,Lohardaga,Lohardaga,Ambedkar Nagar,148324,Duplex,3214,Urban
India,Jharkhand,Lohardaga,Lohardaga,Rajaji Nagar,202823,Apartment,888,Rural
India,Jharkhand,Lohardaga,Lohardaga,Anna Nagar,143689,Apartment,4966,Urban
India,Jharkhand,Lohardaga,Lohardaga,Subhash Nagar,179479,Plot,928,Rural
India,Jharkhand,Lohardaga,Lohardaga,Netaji Nagar,154123,Independent House,1328,Rural
India,Jharkhand,Lohardaga,Lohardaga,Indira Nagar,208491,Duplex,2367,Rural
India,Jharkhand,Lohardaga,Lohardaga,Rajiv Nagar,167354,Villa,6543,Urban
India,Jharkhand,Lohardaga,Lohardaga,Sardar Puram,199656,Villa,1513,Rural
India,Jharkhand,Lohardaga,Lohardaga,Lal Bahadur Colony,132548,Villa,4897,Urban
India,Jharkhand,Pakur,Pakur,Jawaharlal Layout,129000,Apartment,2570,Urban
India,Jharkhand,Pakur,Pakur,Tilak Nagar,147703,Independent House,3713,Urban
India,Jharkhand,Pakur,Pakur,Vivekananda Colony,143190,Plot,3721,Urban
India,Jharkhand,Pakur,Pakur,Tagore Town,155099,Apartment,1806,Rural
India,Jharkhand,Pakur,Pakur,Patel Nagar,126532,Villa,837,Rural
India,Jharkhand,Pakur,Pakur,Shastri Nagar,129641,Independent House,1017,Rural
India,Jharkhand,Pakur,Pakur,Azad Nagar,126093,Independent House,4290,Urban
India,Jharkhand,Pakur,Pakur,Bose Road,146199,Duplex,2141,Rural
India,Jharkhand,Pakur,Pakur,Ram Nagar,173316,Villa,5669,Urban
India,Jharkhand,Pakur,Pakur,Krishna Colony,139396,Apartment,3749,Urban
India,Jharkhand,Pakur,Pakur,Shiva Nagar,148703,Apartment,3956,Urban
India,Jharkhand,Pakur,Pakur,Vishnu Layout,162301,Independent House,6248,Urban
India,Jharkhand,Pakur,Pakur,Lakshmi Nagar,185175,Plot,4858,Urban
India,Jharkhand,Pakur,Pakur,Saraswati Puram,148807,Apartment,6026,Urban
India,Jharkhand,Pakur,Pakur,Durga Colony,180171,Plot,914,Rural
India,Jharkhand,Pakur,Pakur,Hanuman Street,180937,Duplex,1380,Rural
India,Jharkhand,Pakur,Pakur,Ganesh Nagar,145488,Independent House,2182,Rural
India,Jharkhand,Pakur,Pakur,Kali Bari,184010,Apartment,5444,Urban
India,Jharkhand,Pakur,Pakur,Temple Road,183655,Plot,5947,Urban
India,Jharkhand,Pakur,Pakur,Church Street,141640,Apartment,2360,Rural
India,Jharkhand,Pakur,Pakur,Mosque Road,179701,Plot,3538,Urban
India,Jharkhand,Pakur,Pakur,Gurudwara Area,205776,Independent House,914,Rural
India,Jharkhand,Pakur,Pakur,MG Road,189096,Villa,3264,Urban
India,Jharkhand,Pakur,Pakur,Main Road,189305,Plot,1641,Rural
India,Jharkhand,Pakur,Pakur,Station Road,165605,Independent House,933,Rural
India,Jharkhand,Pakur,Pakur,Bypass Road,161310,Independent House,4469,Urban
India,Jharkhand,Pakur,Pakur,Ring Road,179036,Apartment,2264,Rural
India,Jharkhand,Pakur,Pakur,Market Area,193539,Villa,1704,Rural
India,Jharkhand,Palamu,Palamu,Commercial Street,145553,Plot,3814,Urban
India,Jharkhand,Palamu,Palamu,Shopping Complex,172718,Villa,5793,Urban
India,Jharkhand,Palamu,Palamu,Trade Centre,193351,Plot,1590,Rural
India,Jharkhand,Palamu,Palamu,Sadar Bazar,206316,Plot,5680,Urban
India,Jharkhand,Palamu,Palamu,Bara Bazar,133856,Apartment,6461,Urban
India,Jharkhand,Palamu,Palamu,Kirana Market,157107,Duplex,4340,Urban
India,Jharkhand,Palamu,Palamu,Mandi Area,178518,Villa,3966,Urban
India,Jharkhand,Palamu,Palamu,Bus Stand,141352,Duplex,1152,Rural
India,Jharkhand,Palamu,Palamu,East Extension,164907,Apartment,2012,Rural
India,Jharkhand,Palamu,Palamu,West Extension,164288,Duplex,1262,Rural
India,Jharkhand,Palamu,Palamu,North Colony,127285,Duplex,2294,Rural
India,Jharkhand,Palamu,Palamu,South Area,121560,Apartment,2116,Rural
India,Jharkhand,Palamu,Palamu,Central Zone,170584,Duplex,1576,Rural
India,Jharkhand,Palamu,Palamu,Inner Circle,164148,Apartment,2325,Rural
India,Jharkhand,Palamu,Palamu,Outer Ring,138685,Independent House,2541,Urban
India,Jharkhand,Palamu,Palamu,Upper Road,195996,Plot,2210,Rural
India,Jharkhand,Palamu,Palamu,Lower Market,142129,Independent House,7988,Urban
India,Jharkhand,Ramgarh,Ramgarh,Park Road,207304,Plot,5103,Urban
India,Jharkhand,Ramgarh,Ramgarh,Garden Colony,152947,Independent House,2375,Urban
India,Jharkhand,Ramgarh,Ramgarh,Lake View,146296,Independent House,1195,Rural
India,Jharkhand,Ramgarh,Ramgarh,Hill View,136458,Independent House,2202,Rural
India,Jharkhand,Ramgarh,Ramgarh,River Side,193822,Duplex,4493,Urban
India,Jharkhand,Ramgarh,Ramgarh,Fort Area,126662,Duplex,1078,Rural
India,Jharkhand,Ramgarh,Ramgarh,Palace Road,208239,Duplex,965,Rural
India,Jharkhand,Ramgarh,Ramgarh,Stadium Road,121952,Villa,1537,Rural
India,Jharkhand,Ramgarh,Ramgarh,Hospital Road,185581,Independent House,3874,Urban
India,Jharkhand,Ramgarh,Ramgarh,University Road,207322,Duplex,1459,Rural
India,Jharkhand,Ramgarh,Ramgarh,Airport Road,177146,Plot,5467,Urban
India,Jharkhand,Ramgarh,Ramgarh,IT Park,150617,Independent House,2401,Rural
India,Jharkhand,Ramgarh,Ramgarh,Industrial Area,191655,Villa,1527,Rural
India,Jharkhand,Ramgarh,Ramgarh,Tech Zone,162121,Duplex,5441,Urban
India,Jharkhand,Ramgarh,Ramgarh,Business District,137269,Independent House,5976,Urban
India,Jharkhand,Ramgarh,Ramgarh,Green Park,189265,Apartment,1396,Rural
India,Jharkhand,Ramgarh,Ramgarh,Flora Valley,147212,Apartment,1393,Rural
India,Jharkhand,Ramgarh,Ramgarh,Sunrise Colony,151548,Villa,2439,Rural
India,Jharkhand,Ramgarh,Ramgarh,Sunset Avenue,183473,Independent House,3823,Urban
India,Jharkhand,Ramgarh,Ramgarh,Valley View,130206,Plot,5264,Urban
India,Jharkhand,Ramgarh,Ramgarh,Highland,170744,Duplex,1776,Rural
India,Jharkhand,Ramgarh,Ramgarh,Meadows,207470,Apartment,6396,Urban
India,Jharkhand,Ramgarh,Ramgarh,Paradise Colony,147838,Independent House,1915,Rural
India,Jharkhand,Ramgarh,Ramgarh,Silver Oak,173814,Plot,2679,Urban
India,Jharkhand,Ramgarh,Ramgarh,Golden Avenue,134250,Apartment,3388,Urban
India,Jharkhand,Ranchi,Ranchi,Ashok Nagar,200747,Independent House,2628,Urban
India,Jharkhand,Ranchi,Ranchi,Anand Vihar,182115,Villa,5705,Urban
