City,Area,PropertyType,Size,Bedrooms,Bathrooms,YearBuilt,Age,AmenitiesCount,Price
Mumbai,Goregaon,Studio,509,1,1,2023,1,8,16628898
Mumbai,Powai,Builder Floor,1053,1,1,2015,9,7,39167442
Hyderabad,Madhapur,Apartment,1212,3,3,2015,9,4,9312852
Delhi,Vasant Kunj,Apartment,2044,3,3,2016,8,8,24429867
Delhi,Saket,Builder Floor,1924,2,1,2016,8,8,20339251
Mumbai,Andheri West,Independent House,1925,4,4,2021,3,7,69763232
Chennai,OMR,Independent House,1680,3,3,2023,1,8,17203467
Mumbai,Powai,Villa,4229,3,2,2023,1,8,231864447
Hyderabad,Jubilee Hills,Builder Floor,1301,3,2,2021,3,2,10213178
Delhi,Dwarka,Villa,3032,3,2,2012,12,4,38764906
Hyderabad,Gachibowli,Penthouse,2996,5,4,2021,3,0,19877819
Mumbai,Bandra,Villa,4389,5,4,2014,10,7,184393615
Bangalore,Whitefield,Apartment,1075,2,1,2019,5,5,9490090
Delhi,Rohini,Builder Floor,2530,3,2,2019,5,2,30541921
Pune,Wakad,Penthouse,1755,2,1,2022,2,0,12450830
Hyderabad,Kondapur,Apartment,1803,2,1,2011,13,8,12928983
Bangalore,Koramangala,Penthouse,2918,5,5,2020,4,7,28889991
Pune,Kothrud,Studio,703,1,1,2021,3,8,5696867
Hyderabad,Madhapur,Builder Floor,2372,2,1,2013,11,6,19811624
Pune,Magarpatta,Villa,4807,1,1,2022,2,7,64525098
Delhi,Vasant Kunj,Apartment,2142,1,1,2018,6,4,25114258
Delhi,Saket,Villa,4012,4,3,2019,5,7,66593078
Delhi,Greater Kailash,Independent House,1386,3,3,2012,12,2,17400790
Delhi,Saket,Penthouse,1923,3,3,2022,2,7,24899381
Bangalore,Indiranagar,Apartment,1510,4,4,2012,12,6,14186610
Delhi,Greater Kailash,Studio,740,1,1,2010,14,0,7133493
Mumbai,Goregaon,Villa,3216,3,2,2010,14,6,138472790
Mumbai,Lower Parel,Studio,420,1,1,2021,3,1,13039267
Mumbai,Goregaon,Penthouse,2126,2,1,2018,6,2,73171284
Hyderabad,Kondapur,Independent House,1760,4,3,2013,11,2,12025579
Pune,Viman Nagar,Penthouse,2029,1,1,2013,11,2,17132700
Bangalore,Marathahalli,Independent House,1797,4,3,2018,6,3,16972380
Pune,Kothrud,Villa,2342,3,3,2016,8,6,26362779
Pune,Kothrud,Studio,457,1,1,2021,3,3,3749705
Delhi,Dwarka,Penthouse,2072,3,2,2022,2,3,20640550
Bangalore,HSR Layout,Villa,3786,3,3,2023,1,0,48807585
Pune,Hinjewadi,Studio,427,1,1,2017,7,2,2533230
Hyderabad,Kondapur,Penthouse,1517,3,2,2012,12,1,11704935
Hyderabad,Madhapur,Independent House,1516,3,3,2018,6,6,13979426
Bangalore,Electronic City,Apartment,986,3,3,2019,5,0,8136060
Delhi,Rohini,Penthouse,1334,5,5,2014,10,2,14453408
Chennai,Porur,Studio,517,1,1,2011,13,8,4647951
Delhi,Lajpat Nagar,Apartment,978,3,3,2012,12,0,10904501
Bangalore,Electronic City,Apartment,1516,2,1,2023,1,2,13384598
Bangalore,HSR Layout,Builder Floor,2922,3,3,2016,8,3,28494178
Mumbai,Powai,Studio,582,1,1,2019,5,4,17742383
Hyderabad,Kondapur,Independent House,1064,1,1,2013,11,3,8384437
Delhi,Saket,Studio,569,1,1,2019,5,3,6165920
Pune,Magarpatta,Independent House,2671,3,2,2015,9,1,22655676
Bangalore,Whitefield,Studio,511,1,1,2018,6,6,3881127
Hyderabad,Hitech City,Apartment,2453,3,2,2017,7,3,16298179
Hyderabad,Gachibowli,Apartment,1486,3,2,2019,5,4,10090593
Bangalore,Indiranagar,Independent House,1781,1,1,2015,9,2,18175242
Mumbai,Andheri West,Studio,680,1,1,2022,2,3,19391187
Chennai,Velachery,Builder Floor,1511,1,1,2018,6,6,11780019
Chennai,Medavakkam,Builder Floor,2692,4,4,2012,12,1,22875776
Bangalore,Indiranagar,Builder Floor,1902,3,2,2022,2,0,19405630
Bangalore,Marathahalli,Independent House,1149,1,1,2022,2,7,11343265
Mumbai,Goregaon,Penthouse,1928,2,1,2018,6,6,66747280
Mumbai,Bandra,Apartment,1979,2,2,2014,10,6,59704300
Mumbai,Worli,Apartment,1809,1,1,2021,3,8,68828968
Chennai,Koyambedu,Builder Floor,1244,3,3,2022,2,0,12051368
Mumbai,Juhu,Builder Floor,1157,3,3,2017,7,0,41779917
Chennai,OMR,Villa,3816,1,1,2020,4,3,56677463
Pune,Magarpatta,Villa,4942,3,2,2022,2,7,60526253
Delhi,Lajpat Nagar,Villa,4510,3,2,2019,5,4,82207831
Delhi,Greater Kailash,Studio,521,1,1,2010,14,2,5631694
Hyderabad,Madhapur,Apartment,1140,2,2,2023,1,0,10770518
Pune,Viman Nagar,Villa,3399,4,3,2014,10,4,35989852
Pune,Kothrud,Villa,4612,3,2,2015,9,8,55815749
Mumbai,Lower Parel,Villa,3803,2,2,2019,5,5,168117874
Mumbai,Powai,Builder Floor,1320,4,3,2010,14,4,40326724
Chennai,Porur,Penthouse,2457,1,1,2020,4,1,25904763
Chennai,Anna Nagar,Villa,4183,2,1,2013,11,7,43435403
Bangalore,Whitefield,Studio,414,1,1,2019,5,4,3006517
Delhi,Dwarka,Builder Floor,1777,3,2,2012,12,8,16863753
Hyderabad,Gachibowli,Studio,785,1,1,2019,5,5,5033506
Hyderabad,Kondapur,Builder Floor,1063,3,2,2010,14,7,8173186
Delhi,Greater Kailash,Apartment,2047,1,1,2014,10,2,23302990
Chennai,Koyambedu,Independent House,2370,2,1,2010,14,2,18349026
Pune,Baner,Independent House,1360,3,3,2013,11,5,9343746
Bangalore,Electronic City,Studio,447,1,1,2021,3,6,3446032
Chennai,Koyambedu,Independent House,2163,2,2,2017,7,0,17847835
Bangalore,Whitefield,Apartment,1026,4,3,2013,11,0,7343080
Chennai,Anna Nagar,Apartment,1264,3,3,2013,11,7,9906313
Bangalore,Koramangala,Studio,478,1,1,2012,12,8,4031394
Delhi,Saket,Villa,4386,3,2,2018,6,0,68110821
Pune,Kothrud,Villa,4660,2,2,2018,6,8,48862833
Delhi,Greater Kailash,Independent House,1865,2,1,2019,5,8,26990650
Pune,Magarpatta,Independent House,1510,1,1,2020,4,8,14070656
Mumbai,Worli,Apartment,1995,2,2,2014,10,7,69223643
Delhi,Dwarka,Builder Floor,2758,2,1,2022,2,3,30098975
Delhi,Vasant Kunj,Apartment,1753,3,3,2017,7,2,20992424
Hyderabad,Hitech City,Independent House,2229,3,2,2017,7,5,14463986
Mumbai,Bandra,Villa,2209,2,2,2019,5,0,113587372
Pune,Viman Nagar,Independent House,1865,4,4,2013,11,0,14891308
Hyderabad,Banjara Hills,Independent House,2048,3,2,2022,2,3,16215484
Bangalore,Electronic City,Independent House,1293,4,4,2011,13,0,9552120
Bangalore,Yelahanka,Independent House,2869,5,4,2020,4,5,29331055
Bangalore,Indiranagar,Apartment,1425,3,2,2021,3,7,15769952
Mumbai,Juhu,Villa,2704,3,3,2012,12,3,141153875
Bangalore,Koramangala,Penthouse,1804,3,3,2020,4,6,18292198
Bangalore,Marathahalli,Apartment,2483,4,4,2010,14,7,21923061
Pune,Kothrud,Penthouse,1360,3,2,2013,11,1,11244340
Delhi,Lajpat Nagar,Independent House,2991,1,1,2015,9,7,37457342
Delhi,Vasant Kunj,Penthouse,1311,3,2,2023,1,3,16971912
Mumbai,Lower Parel,Builder Floor,2456,3,2,2019,5,7,83558901
Mumbai,Juhu,Builder Floor,2893,5,5,2018,6,2,103160792
Mumbai,Goregaon,Villa,2344,2,2,2017,7,5,114544843
Mumbai,Lower Parel,Penthouse,1148,1,1,2022,2,2,38162327
Hyderabad,Madhapur,Independent House,2800,3,2,2017,7,6,21311497
Chennai,T. Nagar,Builder Floor,2894,3,2,2020,4,8,24844348
Mumbai,Worli,Builder Floor,2431,2,1,2020,4,5,89225744
Delhi,Dwarka,Studio,562,1,1,2021,3,4,5952898
Bangalore,HSR Layout,Apartment,1146,3,2,2017,7,3,10425875
Mumbai,Worli,Studio,687,1,1,2021,3,6,20527174
Pune,Wakad,Penthouse,2424,3,2,2012,12,3,17345030
Hyderabad,Gachibowli,Apartment,2085,2,1,2019,5,1,14522721
Pune,Magarpatta,Studio,736,1,1,2022,2,1,6357630
Delhi,Lajpat Nagar,Independent House,1520,3,3,2010,14,0,15730290
Pune,Wakad,Builder Floor,1964,3,2,2015,9,7,15004970
Pune,Baner,Penthouse,1810,5,5,2014,10,2,14222092
Delhi,Lajpat Nagar,Independent House,2614,2,2,2023,1,0,31208522
Hyderabad,Madhapur,Apartment,1415,3,2,2010,14,1,10999160
Chennai,T. Nagar,Studio,593,1,1,2022,2,7,4413092
Mumbai,Bandra,Apartment,2299,2,2,2023,1,7,86079783
Chennai,Anna Nagar,Villa,2983,3,3,2010,14,1,28472446
Hyderabad,Kondapur,Studio,489,1,1,2023,1,6,4082420
Mumbai,Worli,Studio,798,1,1,2013,11,7,25572133
Mumbai,Goregaon,Studio,428,1,1,2018,6,6,14875606
Pune,Wakad,Builder Floor,1382,3,3,2011,13,6,9272531
Pune,Hinjewadi,Villa,4731,3,2,2021,3,3,49811435
Chennai,Porur,Independent House,1333,3,2,2014,10,2,13518245
Bangalore,Whitefield,Penthouse,1382,2,1,2013,11,5,10570245
Pune,Baner,Independent House,1189,4,4,2010,14,0,7763997
Delhi,Rohini,Villa,2503,5,5,2019,5,2,36059152
Chennai,OMR,Penthouse,2787,2,1,2023,1,6,30062096
Pune,Viman Nagar,Apartment,1255,4,3,2012,12,2,9178041
Delhi,Dwarka,Studio,626,1,1,2016,8,2,6158418
Delhi,Greater Kailash,Apartment,2298,2,1,2010,14,2,24717358
Mumbai,Juhu,Villa,4331,2,2,2016,8,2,212465263
Hyderabad,Madhapur,Villa,2527,2,1,2012,12,0,28666376
Hyderabad,Banjara Hills,Builder Floor,1965,4,3,2014,10,5,13680416
Bangalore,Whitefield,Apartment,810,3,2,2015,9,4,6535892
Bangalore,Koramangala,Builder Floor,1278,4,3,2022,2,3,13090448
Bangalore,Koramangala,Builder Floor,2329,2,1,2013,11,1,21215118
Bangalore,Indiranagar,Independent House,2242,5,5,2019,5,4,22535626
Chennai,Porur,Penthouse,1483,3,3,2013,11,7,13542179
Pune,Wakad,Independent House,2611,2,2,2018,6,8,20527667
Hyderabad,Kondapur,Apartment,1181,2,2,2015,9,8,8299260
Mumbai,Juhu,Villa,3683,3,2,2014,10,3,171441763
Bangalore,HSR Layout,Builder Floor,2691,3,3,2013,11,4,25856890
Chennai,Koyambedu,Builder Floor,2738,2,2,2012,12,2,23263843
Hyderabad,Madhapur,Studio,642,1,1,2013,11,2,4162793
Mumbai,Powai,Penthouse,2343,3,3,2010,14,2,81804160
Mumbai,Juhu,Penthouse,1011,3,2,2018,6,2,37172877
Bangalore,Koramangala,Villa,2251,3,2,2012,12,8,30162168
Mumbai,Bandra,Studio,550,1,1,2023,1,0,16328665
Mumbai,Bandra,Studio,644,1,1,2012,12,4,19531195
Delhi,Saket,Builder Floor,1761,2,1,2017,7,4,19181339
Pune,Viman Nagar,Independent House,1463,1,1,2020,4,2,11598835
Pune,Wakad,Independent House,2697,4,3,2017,7,2,19680910
Bangalore,Marathahalli,Villa,2040,2,2,2017,7,5,25981676
Hyderabad,Gachibowli,Studio,458,1,1,2012,12,4,2568658
Hyderabad,Jubilee Hills,Independent House,1168,2,2,2013,11,0,8789967
Pune,Kothrud,Studio,664,1,1,2017,7,4,5027572
Mumbai,Goregaon,Studio,793,1,1,2022,2,7,27942506
Mumbai,Lower Parel,Apartment,1585,4,4,2016,8,4,50350314
Chennai,T. Nagar,Studio,682,1,1,2012,12,1,5041857
Chennai,Velachery,Builder Floor,1028,2,1,2016,8,6,8081375
Bangalore,Yelahanka,Builder Floor,1827,4,3,2020,4,3,17774663
Hyderabad,Banjara Hills,Apartment,1361,4,3,2017,7,4,9087210
Bangalore,Koramangala,Builder Floor,2868,5,5,2011,13,0,24164092
Chennai,Adyar,Builder Floor,2746,1,1,2016,8,6,21313759
Hyderabad,Kondapur,Independent House,2380,3,3,2023,1,6,17994343
Delhi,Lajpat Nagar,Builder Floor,1137,5,5,2018,6,4,15043281
Pune,Magarpatta,Villa,2626,1,1,2022,2,2,30738672
Mumbai,Andheri West,Villa,4618,3,2,2023,1,1,218289527
Delhi,Vasant Kunj,Builder Floor,2515,2,2,2010,14,8,27014636
Chennai,Adyar,Apartment,1080,3,2,2016,8,2,7964968
Delhi,Greater Kailash,Studio,445,1,1,2015,9,0,4791031
Mumbai,Powai,Studio,623,1,1,2010,14,1,17967932
Pune,Kothrud,Builder Floor,2580,3,3,2020,4,0,21157556
Hyderabad,Kondapur,Builder Floor,2945,4,4,2019,5,3,21521655
Delhi,Lajpat Nagar,Villa,2558,2,1,2015,9,6,39030242
Bangalore,Electronic City,Penthouse,1852,2,2,2021,3,4,15152937
Hyderabad,Madhapur,Independent House,2282,2,2,2021,3,4,18954498
Delhi,Lajpat Nagar,Studio,443,1,1,2012,12,6,4794517
Bangalore,Marathahalli,Villa,3358,3,2,2018,6,3,45106912
Hyderabad,Madhapur,Builder Floor,2850,4,4,2022,2,6,22757667
Chennai,T. Nagar,Studio,767,1,1,2014,10,1,4998788
Delhi,Saket,Penthouse,2356,2,1,2016,8,2,25495921
Delhi,Rohini,Builder Floor,2707,2,2,2012,12,8,29383380
Hyderabad,Madhapur,Studio,689,1,1,2021,3,6,5485557
Hyderabad,Banjara Hills,Apartment,970,3,2,2016,8,3,6380172
Hyderabad,Jubilee Hills,Independent House,2573,3,2,2022,2,4,19372480
Chennai,OMR,Builder Floor,2264,2,2,2017,7,1,20172958
Pune,Kothrud,Independent House,2288,3,3,2018,6,3,20544082
Bangalore,HSR Layout,Villa,2201,5,4,2014,10,3,28541573
Pune,Wakad,Independent House,2612,4,4,2020,4,2,18105955
Mumbai,Powai,Independent House,1840,2,1,2017,7,5,63157154
Pune,Wakad,Apartment,1196,3,2,2020,4,6,8819328
Delhi,Rohini,Builder Floor,1497,3,2,2013,11,2,14783686
Hyderabad,Madhapur,Studio,755,1,1,2018,6,7,5420297
Delhi,Saket,Penthouse,1029,3,3,2023,1,1,12851942
Chennai,Adyar,Studio,690,1,1,2017,7,4,4485186
Chennai,Koyambedu,Penthouse,1417,3,3,2014,10,3,11595348
Delhi,Saket,Independent House,1731,1,1,2020,4,0,19043025
Chennai,T. Nagar,Independent House,2753,1,1,2015,9,4,19747957
Mumbai,Lower Parel,Independent House,2243,2,1,2015,9,8,66987381
Chennai,Koyambedu,Apartment,2119,3,3,2011,13,6,17985772
Chennai,Velachery,Studio,747,1,1,2015,9,2,6044355
Mumbai,Goregaon,Studio,430,1,1,2011,13,0,13910688
Bangalore,Indiranagar,Villa,2852,2,2,2022,2,4,38178240
Pune,Viman Nagar,Builder Floor,1785,2,2,2014,10,6,13598320
Mumbai,Andheri West,Builder Floor,2271,2,1,2014,10,1,66755686
Pune,Kothrud,Villa,4916,3,2,2021,3,5,52274619
Delhi,Lajpat Nagar,Villa,2912,3,2,2013,11,1,48090717
Delhi,Greater Kailash,Studio,454,1,1,2013,11,0,4773830
Pune,Baner,Independent House,2559,2,1,2012,12,8,19606518
Bangalore,HSR Layout,Apartment,1416,4,4,2010,14,7,12322895
Hyderabad,Madhapur,Studio,618,1,1,2016,8,8,4621354
Delhi,Rohini,Studio,669,1,1,2016,8,6,7052037
Hyderabad,Hitech City,Builder Floor,2209,2,2,2021,3,3,16498303
Pune,Baner,Apartment,1883,3,2,2023,1,0,15350971
Mumbai,Andheri West,Independent House,1209,3,2,2019,5,3,36726015
Mumbai,Andheri West,Villa,4388,3,3,2020,4,3,214408115
Bangalore,Koramangala,Studio,574,1,1,2016,8,8,5182191
Delhi,Greater Kailash,Apartment,1712,2,1,2012,12,3,21472217
Hyderabad,Kondapur,Villa,3621,1,1,2018,6,4,35641037
Mumbai,Powai,Studio,446,1,1,2012,12,6,12454973
Bangalore,Whitefield,Villa,4310,1,1,2022,2,2,54424559
Bangalore,Koramangala,Penthouse,1431,3,3,2017,7,1,14546216
Delhi,Greater Kailash,Studio,590,1,1,2018,6,3,6453632
Bangalore,Indiranagar,Apartment,1902,3,2,2017,7,8,20580920
Bangalore,Indiranagar,Villa,4630,1,1,2020,4,6,65165700
Bangalore,Yelahanka,Penthouse,2992,3,3,2013,11,6,29971644
Hyderabad,Gachibowli,Builder Floor,1084,3,3,2013,11,0,6462936
Bangalore,Marathahalli,Apartment,1320,2,1,2011,13,1,11550910
Pune,Hinjewadi,Studio,587,1,1,2022,2,2,4329151
Bangalore,Whitefield,Penthouse,1407,2,2,2013,11,6,10556533
Chennai,Medavakkam,Builder Floor,1927,2,2,2014,10,7,18210987
Chennai,T. Nagar,Builder Floor,2525,2,2,2016,8,5,19991731
Mumbai,Powai,Independent House,2092,2,2,2015,9,6,71290558
Hyderabad,Gachibowli,Studio,734,1,1,2016,8,7,4474586
Delhi,Rohini,Builder Floor,2566,3,2,2016,8,2,29926331
Bangalore,Marathahalli,Studio,594,1,1,2014,10,0,4496987
Chennai,OMR,Builder Floor,2968,2,1,2020,4,4,26602315
Hyderabad,Hitech City,Studio,749,1,1,2020,4,7,4834896
Chennai,T. Nagar,Penthouse,2359,3,2,2022,2,7,21828009
Delhi,Greater Kailash,Independent House,1852,1,1,2014,10,6,25188144
Bangalore,HSR Layout,Villa,4695,2,1,2017,7,2,54107482
Pune,Baner,Independent House,2928,1,1,2016,8,3,21844455
Delhi,Greater Kailash,Villa,3679,3,2,2019,5,5,69700369
Mumbai,Powai,Villa,3945,4,4,2011,13,4,179229566
Delhi,Dwarka,Apartment,963,3,2,2012,12,1,8505664
Delhi,Vasant Kunj,Independent House,1082,3,2,2016,8,8,13797106
Mumbai,Bandra,Villa,4555,2,1,2012,12,5,197241147
Bangalore,Indiranagar,Independent House,1751,3,3,2017,7,1,17401648
Mumbai,Juhu,Penthouse,1896,2,2,2016,8,6,73184134
Chennai,OMR,Builder Floor,2388,1,1,2012,12,6,21665227
Hyderabad,Jubilee Hills,Studio,729,1,1,2022,2,2,5089099
Bangalore,Indiranagar,Builder Floor,2440,3,2,2021,3,0,22978161
Bangalore,Electronic City,Builder Floor,2846,4,4,2010,14,3,21186714
Chennai,Koyambedu,Studio,470,1,1,2019,5,7,3984352
Hyderabad,Madhapur,Villa,4739,4,3,2011,13,4,46199734
Pune,Baner,Builder Floor,2595,3,3,2018,6,8,18522266
Pune,Viman Nagar,Independent House,1227,3,2,2017,7,7,10965538
Pune,Wakad,Penthouse,1804,3,2,2023,1,6,14735189
Delhi,Dwarka,Studio,505,1,1,2015,9,4,4949216
Delhi,Saket,Independent House,1901,3,2,2013,11,6,21184603
Bangalore,HSR Layout,Villa,4620,4,4,2012,12,4,53093699
Bangalore,Whitefield,Apartment,1044,4,4,2013,11,7,8482520
Hyderabad,Banjara Hills,Independent House,2634,4,3,2016,8,3,17232145
Hyderabad,Gachibowli,Builder Floor,1733,3,2,2020,4,8,12110287
Hyderabad,Gachibowli,Penthouse,2423,1,1,2020,4,4,16474441
Hyderabad,Kondapur,Apartment,1705,2,1,2014,10,4,12289778
Pune,Hinjewadi,Builder Floor,1691,1,1,2012,12,0,12137675
Mumbai,Andheri West,Independent House,2973,4,4,2012,12,1,81647009
Mumbai,Bandra,Independent House,1561,2,1,2016,8,0,54521909
Chennai,Anna Nagar,Apartment,995,2,1,2018,6,0,7634000
Hyderabad,Gachibowli,Studio,655,1,1,2022,2,1,3862591
Hyderabad,Kondapur,Villa,4124,4,4,2010,14,2,40700879
Hyderabad,Gachibowli,Studio,611,1,1,2010,14,0,2996238
Hyderabad,Hitech City,Independent House,2041,2,1,2010,14,2,12748017
Pune,Kothrud,Villa,4641,2,2,2010,14,0,46395889
Bangalore,Koramangala,Apartment,1711,3,2,2011,13,3,15233968
Chennai,Velachery,Apartment,1624,3,3,2011,13,6,13125777
Hyderabad,Madhapur,Villa,2020,3,3,2016,8,3,23518546
Mumbai,Bandra,Apartment,973,1,1,2014,10,3,29123372
Mumbai,Lower Parel,Independent House,1317,5,5,2021,3,7,41737617
Bangalore,Yelahanka,Penthouse,1722,2,1,2016,8,8,19604915
Delhi,Lajpat Nagar,Villa,4501,2,2,2016,8,3,73558614
Hyderabad,Hitech City,Studio,535,1,1,2017,7,1,3037792
Hyderabad,Hitech City,Studio,598,1,1,2021,3,1,4145424
Chennai,Koyambedu,Independent House,1179,4,3,2021,3,8,11487209
Hyderabad,Jubilee Hills,Villa,4273,4,3,2013,11,5,41638114
Pune,Viman Nagar,Villa,4036,4,3,2011,13,6,42529660
Delhi,Saket,Villa,4015,3,3,2015,9,2,61839891
Mumbai,Powai,Builder Floor,2740,2,1,2010,14,2,89376714
Hyderabad,Kondapur,Apartment,1548,5,4,2010,14,1,10778127
Hyderabad,Jubilee Hills,Penthouse,1127,2,2,2011,13,8,8108219
Chennai,T. Nagar,Studio,492,1,1,2014,10,1,3301110
Hyderabad,Jubilee Hills,Studio,542,1,1,2010,14,0,3825543
Bangalore,Electronic City,Villa,3917,4,3,2015,9,7,48639329
Bangalore,Whitefield,Penthouse,1508,4,4,2020,4,5,13633016
Delhi,Lajpat Nagar,Independent House,1306,4,3,2021,3,2,15586454
Mumbai,Lower Parel,Apartment,877,4,3,2022,2,0,25603213
Mumbai,Worli,Builder Floor,2271,3,3,2019,5,6,85662873
Bangalore,Indiranagar,Independent House,1072,2,2,2015,9,7,10088097
Mumbai,Worli,Studio,595,1,1,2011,13,8,17818400
Bangalore,Electronic City,Apartment,1523,3,2,2020,4,4,12119281
Pune,Hinjewadi,Villa,2862,1,1,2013,11,3,24245739
Delhi,Rohini,Studio,568,1,1,2014,10,7,5085793
Delhi,Greater Kailash,Penthouse,1977,3,2,2021,3,8,26961476
Chennai,Koyambedu,Studio,714,1,1,2011,13,3,5039535
Pune,Wakad,Independent House,1373,3,2,2010,14,8,9328973
Hyderabad,Kondapur,Penthouse,2269,3,2,2010,14,5,17327411
Delhi,Greater Kailash,Studio,702,1,1,2017,7,8,7983216
Bangalore,Koramangala,Penthouse,2642,3,3,2011,13,4,22969001
Pune,Baner,Independent House,2582,1,1,2020,4,5,22547539
Mumbai,Juhu,Builder Floor,2187,2,1,2010,14,8,67439852
Delhi,Dwarka,Independent House,1538,3,3,2012,12,1,15618155
Pune,Baner,Villa,3249,4,4,2020,4,5,34089812
Chennai,OMR,Studio,615,1,1,2010,14,7,5273503
Chennai,Velachery,Studio,489,1,1,2022,2,8,4104303
Pune,Viman Nagar,Independent House,2339,5,4,2011,13,0,18762001
Mumbai,Lower Parel,Builder Floor,1989,2,1,2022,2,6,67175962
Pune,Viman Nagar,Apartment,885,4,3,2015,9,4,7112560
Bangalore,Electronic City,Villa,4357,2,1,2020,4,1,52825069
Pune,Magarpatta,Villa,4898,2,1,2012,12,8,58682455
Mumbai,Lower Parel,Independent House,1114,4,3,2016,8,2,31727011
Mumbai,Goregaon,Penthouse,2967,3,2,2013,11,6,97465052
Delhi,Rohini,Builder Floor,1757,3,3,2013,11,0,18471983
Bangalore,Koramangala,Penthouse,2724,4,4,2012,12,4,25096493
Chennai,Medavakkam,Villa,4056,3,2,2010,14,8,47546910
Chennai,Porur,Builder Floor,2604,4,3,2014,10,6,22929371
Mumbai,Goregaon,Independent House,2482,3,3,2020,4,2,87010430
Hyderabad,Banjara Hills,Independent House,1188,2,1,2017,7,3,9380347
Delhi,Greater Kailash,Apartment,1477,3,2,2019,5,4,20729437
Mumbai,Powai,Independent House,1537,1,1,2020,4,3,51189373
Pune,Wakad,Apartment,1316,3,2,2022,2,6,9618944
Mumbai,Andheri West,Builder Floor,1018,2,1,2022,2,8,37114305
Pune,Hinjewadi,Villa,4268,4,3,2023,1,4,42431104
Chennai,Koyambedu,Independent House,2623,4,3,2015,9,3,20751636
Chennai,OMR,Apartment,1652,3,3,2013,11,3,13539174
Chennai,Adyar,Builder Floor,2897,3,3,2019,5,8,22781171
Chennai,Koyambedu,Studio,707,1,1,2017,7,8,5634169
Bangalore,Koramangala,Apartment,1254,4,4,2013,11,2,11175796
Mumbai,Powai,Builder Floor,2728,2,2,2010,14,8,93712540
Bangalore,Whitefield,Villa,3029,2,1,2020,4,4,34817011
Chennai,T. Nagar,Builder Floor,1647,3,2,2012,12,5,11547767
Hyderabad,Hitech City,Apartment,1761,4,4,2023,1,1,12874974
Delhi,Dwarka,Studio,554,1,1,2011,13,2,5107057
Mumbai,Worli,Apartment,854,2,1,2010,14,3,28413882
Bangalore,HSR Layout,Penthouse,1974,3,3,2016,8,7,16998443
Chennai,Koyambedu,Penthouse,1579,1,1,2018,6,7,13438452
Mumbai,Goregaon,Builder Floor,1195,3,2,2011,13,0,41698706
Pune,Baner,Independent House,2531,2,1,2014,10,0,20061817
Hyderabad,Jubilee Hills,Penthouse,2409,3,3,2020,4,0,19874426
Hyderabad,Gachibowli,Independent House,1321,3,3,2019,5,5,9094399
Chennai,T. Nagar,Apartment,1336,2,2,2018,6,6,10315419
Bangalore,Whitefield,Builder Floor,2409,2,1,2015,9,7,20714596
Mumbai,Bandra,Villa,3398,3,2,2013,11,2,147065597
Chennai,OMR,Independent House,2106,3,3,2011,13,4,17272058
Pune,Kothrud,Independent House,2023,3,2,2012,12,5,16379596
Bangalore,Koramangala,Villa,3090,2,1,2015,9,8,36664105
Mumbai,Powai,Independent House,1238,3,3,2018,6,3,42868308
Mumbai,Worli,Villa,3469,3,3,2016,8,8,153128493
Hyderabad,Kondapur,Independent House,2218,3,2,2019,5,5,18102782
Mumbai,Goregaon,Builder Floor,1418,3,2,2018,6,7,55012715
Pune,Baner,Builder Floor,2829,4,3,2013,11,3,22211129
Delhi,Lajpat Nagar,Apartment,1156,2,2,2015,9,1,12846875
Chennai,Adyar,Villa,4695,2,2,2021,3,1,46225300
Pune,Wakad,Penthouse,1772,2,2,2022,2,2,12989951
Delhi,Lajpat Nagar,Studio,456,1,1,2017,7,3,5046946
Delhi,Greater Kailash,Builder Floor,1666,5,4,2022,2,7,20875605
Bangalore,Marathahalli,Studio,689,1,1,2021,3,5,6437778
Bangalore,Marathahalli,Penthouse,1891,3,2,2011,13,6,15492451
Pune,Kothrud,Builder Floor,1419,3,2,2022,2,1,11924181
Hyderabad,Hitech City,Penthouse,2442,5,4,2018,6,1,17903491
Chennai,Velachery,Independent House,1254,2,1,2012,12,6,9703524
Mumbai,Andheri West,Studio,714,1,1,2011,13,3,17649387
Hyderabad,Hitech City,Apartment,2249,3,2,2011,13,1,13257850
Delhi,Vasant Kunj,Independent House,2392,1,1,2018,6,7,28985922
Delhi,Vasant Kunj,Penthouse,2140,3,2,2023,1,6,29320910
Hyderabad,Madhapur,Apartment,2279,4,3,2020,4,8,19797642
Delhi,Rohini,Studio,647,1,1,2020,4,5,7365568
Mumbai,Bandra,Independent House,2289,5,4,2021,3,5,82184539
Pune,Wakad,Apartment,1855,3,3,2012,12,2,13133896
Mumbai,Goregaon,Penthouse,1790,2,2,2022,2,6,67455005
Mumbai,Worli,Independent House,2916,5,4,2011,13,8,83756851
Chennai,OMR,Studio,660,1,1,2018,6,5,6090237
Hyderabad,Madhapur,Studio,404,1,1,2019,5,2,3377603
Pune,Hinjewadi,Villa,4782,3,3,2018,6,7,44745848
Chennai,Velachery,Studio,704,1,1,2019,5,1,5015449
Hyderabad,Hitech City,Independent House,1252,1,1,2012,12,5,8469594
Mumbai,Andheri West,Penthouse,1897,3,2,2011,13,7,57817041
Chennai,Velachery,Apartment,1668,2,2,2010,14,3,12330748
Pune,Wakad,Studio,475,1,1,2010,14,0,2907905
Delhi,Rohini,Villa,3176,5,4,2019,5,4,49995475
Pune,Kothrud,Independent House,1237,2,1,2018,6,8,10974198
